id,address,item_id,latitude,longitude,map_type,url,zoom_level
513,istanbul,8173,41.0096334,28.9651646,Leaflet,http://cannabismuseum.com/omeka/api/geolocations/513,5
514,manila,8171,14.5906216,120.9799696,Leaflet,http://cannabismuseum.com/omeka/api/geolocations/514,5
515,khalilabad,8140,26.79947155,82.99172907038712,Leaflet,http://cannabismuseum.com/omeka/api/geolocations/515,5
516,Somme,8138,49.96897145,2.373858954610659,Leaflet,http://cannabismuseum.com/omeka/api/geolocations/516,5
517,Lichterfelde West ,8131,52.4430134,13.2952337,Leaflet,http://cannabismuseum.com/omeka/api/geolocations/517,5
518,Baalbek,8126,34.009653,36.2117096,Leaflet,http://cannabismuseum.com/omeka/api/geolocations/518,5
519,india,8085,22.3511148,78.6677428,Leaflet,http://cannabismuseum.com/omeka/api/geolocations/519,4
520,florina,8030,40.779442,21.407594,Leaflet,http://cannabismuseum.com/omeka/api/geolocations/520,5
521,istanbul,8029,41.0096334,28.9651646,Leaflet,http://cannabismuseum.com/omeka/api/geolocations/521,5
522,istanbul,7564,41.0096215,28.9651867,Leaflet,http://cannabismuseum.com/omeka/api/geolocations/522,5
523,Port-Said,7526,31.263235,32.305505,Leaflet,http://cannabismuseum.com/omeka/api/geolocations/523,5
524,crete,7514,35.3084749,24.463320724202934,Leaflet,http://cannabismuseum.com/omeka/api/geolocations/524,5
525,turkey,7336,38.9597594,34.9249653,Leaflet,http://cannabismuseum.com/omeka/api/geolocations/525,5
526,pakistan,7246,30.3308401,71.247499,Leaflet,http://cannabismuseum.com/omeka/api/geolocations/526,5
527,volendam,7205,52.500513999999995,5.077832966704906,Leaflet,http://cannabismuseum.com/omeka/api/geolocations/527,5
528,istanbul,7011,41.0096215,28.9651867,Leaflet,http://cannabismuseum.com/omeka/api/geolocations/528,5
529,china,7010,35.000074,104.999927,Leaflet,http://cannabismuseum.com/omeka/api/geolocations/529,5
530,istanbul,8141,41.0096334,28.9651646,Leaflet,http://cannabismuseum.com/omeka/api/geolocations/530,5
531,Holmfirth,6030,53.5703517,-1.7870301,Leaflet,http://cannabismuseum.com/omeka/api/geolocations/531,5
532,moulin,5924,46.3829201,3.3944267,Leaflet,http://cannabismuseum.com/omeka/api/geolocations/532,5
533,moulin,5923,46.3829201,3.3944267,Leaflet,http://cannabismuseum.com/omeka/api/geolocations/533,5
534,"mobile, ala",5904,30.6943566,-88.0430541,Leaflet,http://cannabismuseum.com/omeka/api/geolocations/534,5
535,iligan city,5891,8.2281556,124.2411508,Leaflet,http://cannabismuseum.com/omeka/api/geolocations/535,5
536,"new waverly, texas",5884,30.5377007,-95.483276,Leaflet,http://cannabismuseum.com/omeka/api/geolocations/536,5
537,cebu city,5883,10.3095549,123.8931107,Leaflet,http://cannabismuseum.com/omeka/api/geolocations/537,5
538,Kathmandu,5675,27.708317,85.3205817,Leaflet,http://cannabismuseum.com/omeka/api/geolocations/538,5
539,Kathmandu,5636,27.708317,85.3205817,Leaflet,http://cannabismuseum.com/omeka/api/geolocations/539,5
540,detroit,4046,42.3315509,-83.0466403,Leaflet,http://cannabismuseum.com/omeka/api/geolocations/540,5
541,"Greenfield, Indiana",3869,39.7855096,-85.7681979,Leaflet,http://cannabismuseum.com/omeka/api/geolocations/541,5
542,"mt. vernon, virginia",3732,38.710179,-77.08881985277044,Leaflet,http://cannabismuseum.com/omeka/api/geolocations/542,5
543,Vientiane,3663,17.9640988,102.6133707,Leaflet,http://cannabismuseum.com/omeka/api/geolocations/543,5
544,grabenstatt,3662,47.8430257,12.5417574,Leaflet,http://cannabismuseum.com/omeka/api/geolocations/544,5
545,"High Bridge, kentucky",3472,37.8242448,-84.7182792,Leaflet,http://cannabismuseum.com/omeka/api/geolocations/545,5
546,"athens, ohio",2866,39.355589,-82.0610404,Leaflet,http://cannabismuseum.com/omeka/api/geolocations/546,5
547,"Houston, Texas",10264,29.7589382,-95.3676974,Leaflet,http://cannabismuseum.com/omeka/api/geolocations/547,5
548,lexington,2790,38.0464066,-84.4970393,Leaflet,http://cannabismuseum.com/omeka/api/geolocations/548,5
549,"washington, dc",2383,38.8949855,-77.0365708,Leaflet,http://cannabismuseum.com/omeka/api/geolocations/549,5
550,fort sandeman,2372,31.3397058,69.4476997,Leaflet,http://cannabismuseum.com/omeka/api/geolocations/550,5
551,lexington,2369,38.0464066,-84.4970393,Leaflet,http://cannabismuseum.com/omeka/api/geolocations/551,5
552,louisville,2363,38.2542376,-85.759407,Leaflet,http://cannabismuseum.com/omeka/api/geolocations/552,5
553,kentucky,2362,37.5726028,-85.1551411,Leaflet,http://cannabismuseum.com/omeka/api/geolocations/553,5
554,"Cerro Aconcagua, Chile",2346,-27.3494174,-70.3512718,Leaflet,http://cannabismuseum.com/omeka/api/geolocations/554,5
555,kentucky,2345,37.5726028,-85.1551411,Leaflet,http://cannabismuseum.com/omeka/api/geolocations/555,5
556,lexington,2344,38.0464066,-84.4970393,Leaflet,http://cannabismuseum.com/omeka/api/geolocations/556,5
557,lexington,2343,38.0464066,-84.4970393,Leaflet,http://cannabismuseum.com/omeka/api/geolocations/557,5
558,north carolina,2342,35.6729639,-79.0392919,Leaflet,http://cannabismuseum.com/omeka/api/geolocations/558,5
559,louisville,2341,38.2542376,-85.759407,Leaflet,http://cannabismuseum.com/omeka/api/geolocations/559,5
560,jonesboro arkansas,396,35.8428646,-90.7034522,Leaflet,http://cannabismuseum.com/omeka/api/geolocations/560,5
561,amazon,6998,-4.479925,-63.5185396,Leaflet,http://cannabismuseum.com/omeka/api/geolocations/561,5
562,columbia,7121,2.8894434,-73.783892,Leaflet,http://cannabismuseum.com/omeka/api/geolocations/562,5
563,Buenos Aires,7515,-34.6075682,-58.4370894,Leaflet,http://cannabismuseum.com/omeka/api/geolocations/563,5
564,amazon basin,7810,-3,-62,Leaflet,http://cannabismuseum.com/omeka/api/geolocations/564,5
565,"Jonesboro, Arkansas",392,35.8428646,-90.7034522,Leaflet,http://cannabismuseum.com/omeka/api/geolocations/565,5
566,peru,7833,-6.8699697,-75.0458515,Leaflet,http://cannabismuseum.com/omeka/api/geolocations/566,5
567,columbia,9117,2.8894434,-73.783892,Leaflet,http://cannabismuseum.com/omeka/api/geolocations/567,5
568,"medellin, columbia",9241,6.2443382,-75.573553,Leaflet,http://cannabismuseum.com/omeka/api/geolocations/568,5
569,cuba,9264,23.0131338,-80.8328748,Leaflet,http://cannabismuseum.com/omeka/api/geolocations/569,5
570,columbia,9520,2.8894434,-73.783892,Leaflet,http://cannabismuseum.com/omeka/api/geolocations/570,5
572,peru,9657,-6.8699697,-75.0458515,Leaflet,http://cannabismuseum.com/omeka/api/geolocations/572,5
573,peru,3300,-6.8699697,-75.0458515,Leaflet,http://cannabismuseum.com/omeka/api/geolocations/573,5
574,peru,3260,-6.8699697,-75.0458515,Leaflet,http://cannabismuseum.com/omeka/api/geolocations/574,5
575,columbia,10164,2.8894434,-73.783892,Leaflet,http://cannabismuseum.com/omeka/api/geolocations/575,5
576,columbia,10231,2.8894434,-73.783892,Leaflet,http://cannabismuseum.com/omeka/api/geolocations/576,5
577,"Santiago, Chile",7684,-33.4377968,-70.6504451,Leaflet,http://cannabismuseum.com/omeka/api/geolocations/577,5
578,peru,5919,-6.8699697,-75.0458515,Leaflet,http://cannabismuseum.com/omeka/api/geolocations/578,5
579,northern cape,8084,-29.573402,21.2051361,Leaflet,http://cannabismuseum.com/omeka/api/geolocations/579,5
580,Montevideo,6215,-34.9058916,-56.1913095,Leaflet,http://cannabismuseum.com/omeka/api/geolocations/580,5
581,ecuador,2625,-1.3397668,-79.3666965,Leaflet,http://cannabismuseum.com/omeka/api/geolocations/581,5
582,peru,3168,-6.8699697,-75.0458515,Leaflet,http://cannabismuseum.com/omeka/api/geolocations/582,5
583,peru,2778,-6.8699697,-75.0458515,Leaflet,http://cannabismuseum.com/omeka/api/geolocations/583,5
584,peru,2781,-6.8699697,-75.0458515,Leaflet,http://cannabismuseum.com/omeka/api/geolocations/584,5
585,peru,1638,-6.8699697,-75.0458515,Leaflet,http://cannabismuseum.com/omeka/api/geolocations/585,5
586,"san rafael, california",10216,37.9735346,-122.5310874,Leaflet,http://cannabismuseum.com/omeka/api/geolocations/586,5
587,"lima, peru",4115,-12.0621065,-77.0365256,Leaflet,http://cannabismuseum.com/omeka/api/geolocations/587,5
588,Machu Picchu,7705,-13.16441865,-72.54476397431836,Leaflet,http://cannabismuseum.com/omeka/api/geolocations/588,5
589,"Bogota, Columbia",6465,4.59808,-74.0760439,Leaflet,http://cannabismuseum.com/omeka/api/geolocations/589,5
590,columbia,10260,2.8894434,-73.783892,Leaflet,http://cannabismuseum.com/omeka/api/geolocations/590,5
591,columbia,6005,2.8894434,-73.783892,Leaflet,http://cannabismuseum.com/omeka/api/geolocations/591,5
592,dominican republic,4105,19.0974031,-70.3028026,Leaflet,http://cannabismuseum.com/omeka/api/geolocations/592,5
593,Port-au-Prince,7674,18.547327,-72.3395928,Leaflet,http://cannabismuseum.com/omeka/api/geolocations/593,5
594,haiti,3010,19.1399952,-72.3570972,Leaflet,http://cannabismuseum.com/omeka/api/geolocations/594,5
595,imias,6162,20.1054897,-74.6227619,Leaflet,http://cannabismuseum.com/omeka/api/geolocations/595,5
596,jamaica,9154,18.1152958,-77.1598454610168,Leaflet,http://cannabismuseum.com/omeka/api/geolocations/596,5
597,jamaica,9643,18.1152958,-77.1598454610168,Leaflet,http://cannabismuseum.com/omeka/api/geolocations/597,5
600,jamaica,2699,18.1152958,-77.1598454610168,Leaflet,http://cannabismuseum.com/omeka/api/geolocations/600,5
601,jamaica,1750,18.1152958,-77.1598454610168,Leaflet,http://cannabismuseum.com/omeka/api/geolocations/601,5
602,jamaica,1770,18.1152958,-77.1598454610168,Leaflet,http://cannabismuseum.com/omeka/api/geolocations/602,5
603,jamaica,1714,18.1152958,-77.1598454610168,Leaflet,http://cannabismuseum.com/omeka/api/geolocations/603,5
604,jamaica,6699,18.1152958,-77.1598454610168,Leaflet,http://cannabismuseum.com/omeka/api/geolocations/604,5
605,jamaica,1357,18.1152958,-77.1598454610168,Leaflet,http://cannabismuseum.com/omeka/api/geolocations/605,5
606,somalia,7007,8.3676771,49.083416,Leaflet,http://cannabismuseum.com/omeka/api/geolocations/606,5
607,jamaica,4020,18.1152958,-77.1598454610168,Leaflet,http://cannabismuseum.com/omeka/api/geolocations/607,5
608,jamaica,7206,18.1152958,-77.1598454610168,Leaflet,http://cannabismuseum.com/omeka/api/geolocations/608,5
609,peru,4838,-6.8699697,-75.0458515,Leaflet,http://cannabismuseum.com/omeka/api/geolocations/609,5
610,Menominee,6033,45.5785741,-87.562159,Leaflet,http://cannabismuseum.com/omeka/api/geolocations/610,5
611,volga,2938,56.1670244,44.2150569,Leaflet,http://cannabismuseum.com/omeka/api/geolocations/611,5
612,china,3645,35.000074,104.999927,Leaflet,http://cannabismuseum.com/omeka/api/geolocations/612,5
613,Rhodes,3565,36.17262995,27.919418145633188,Leaflet,http://cannabismuseum.com/omeka/api/geolocations/613,5
614,Shanghai,4041,31.2252985,121.4890497,Leaflet,http://cannabismuseum.com/omeka/api/geolocations/614,5
615,"St. Stephen, New Brunswick",968,45.2004005,-67.2798634,Leaflet,http://cannabismuseum.com/omeka/api/geolocations/615,5
616,acapulco,7563,16.8680495,-99.8940182,Leaflet,http://cannabismuseum.com/omeka/api/geolocations/616,5
617,acapulco,2533,16.8680495,-99.8940182,Leaflet,http://cannabismuseum.com/omeka/api/geolocations/617,5
618,acapulco,3057,16.8680495,-99.8940182,Leaflet,http://cannabismuseum.com/omeka/api/geolocations/618,5
619,vietnam,6603,13.2904027,108.4265113,Leaflet,http://cannabismuseum.com/omeka/api/geolocations/619,5
620,guerrero,3729,17.666667,-100,Leaflet,http://cannabismuseum.com/omeka/api/geolocations/620,5
621,mexico,1079,19.4326296,-99.1331785,Leaflet,http://cannabismuseum.com/omeka/api/geolocations/621,5
622,Aguascalientes,3315,22.0000001,-102.5000001,Leaflet,http://cannabismuseum.com/omeka/api/geolocations/622,5
623,guadalajara,1393,20.6720375,-103.3383962,Leaflet,http://cannabismuseum.com/omeka/api/geolocations/623,5
624,mexico,1498,19.4326296,-99.1331785,Leaflet,http://cannabismuseum.com/omeka/api/geolocations/624,5
625,Huautla de Jiménez,2718,18.148157,-96.80072065551528,Leaflet,http://cannabismuseum.com/omeka/api/geolocations/625,5
626,juarez,1810,19.29348285,-100.46459243844754,Leaflet,http://cannabismuseum.com/omeka/api/geolocations/626,5
627,mexico,2974,19.4326296,-99.1331785,Leaflet,http://cannabismuseum.com/omeka/api/geolocations/627,5
628,yucatan,8324,20.6845957,-88.8755669,Leaflet,http://cannabismuseum.com/omeka/api/geolocations/628,5
629,TEOTIHUACAN,2922,19.690089649999997,-98.84536815577445,Leaflet,http://cannabismuseum.com/omeka/api/geolocations/629,5
630,mexico,3352,19.4326296,-99.1331785,Leaflet,http://cannabismuseum.com/omeka/api/geolocations/630,5
631,mexico,9555,19.4326296,-99.1331785,Leaflet,http://cannabismuseum.com/omeka/api/geolocations/631,5
632,mexico,3137,19.4326296,-99.1331785,Leaflet,http://cannabismuseum.com/omeka/api/geolocations/632,5
633,mexico,2402,19.4326296,-99.1331785,Leaflet,http://cannabismuseum.com/omeka/api/geolocations/633,5
634,hastinapur,8859,29.1539372,77.9898759,Leaflet,http://cannabismuseum.com/omeka/api/geolocations/634,5
635,hastinapur,1744,29.1539372,77.9898759,Leaflet,http://cannabismuseum.com/omeka/api/geolocations/635,5
636,barcelona,9824,41.3828939,2.1774322,Leaflet,http://cannabismuseum.com/omeka/api/geolocations/636,5
637,mexico,6035,19.4326296,-99.1331785,Leaflet,http://cannabismuseum.com/omeka/api/geolocations/637,5
638,Sierra Madre Occidental,6350,25.948,-107.0339,Leaflet,http://cannabismuseum.com/omeka/api/geolocations/638,5
639,mexico,9299,19.4326296,-99.1331785,Leaflet,http://cannabismuseum.com/omeka/api/geolocations/639,5
640,,2315,40.7127281,-74.0060152,Leaflet,http://cannabismuseum.com/omeka/api/geolocations/640,5
641,Sierra Madre Occidental,2861,25.948,-107.0339,Leaflet,http://cannabismuseum.com/omeka/api/geolocations/641,5
642,mexico,2485,19.4326296,-99.1331785,Leaflet,http://cannabismuseum.com/omeka/api/geolocations/642,5
643,new mexico,2371,34.5708167,-105.993007,Leaflet,http://cannabismuseum.com/omeka/api/geolocations/643,5
644,mexico,2892,19.4326296,-99.1331785,Leaflet,http://cannabismuseum.com/omeka/api/geolocations/644,5
645,"Oaxaca, Mexico",9179,17,-96.5,Leaflet,http://cannabismuseum.com/omeka/api/geolocations/645,5
646,"Oaxaca, Mexico",9165,17,-96.5,Leaflet,http://cannabismuseum.com/omeka/api/geolocations/646,5
647,"Ruidoso, New Mexico",4140,33.3315804,-105.6730991,Leaflet,http://cannabismuseum.com/omeka/api/geolocations/647,5
648,barcelona,9823,41.3828939,2.1774322,Leaflet,http://cannabismuseum.com/omeka/api/geolocations/648,5
649,barcelona,9825,41.3828939,2.1774322,Leaflet,http://cannabismuseum.com/omeka/api/geolocations/649,5
650,mexico,3840,19.4326296,-99.1331785,Leaflet,http://cannabismuseum.com/omeka/api/geolocations/650,5
651,mexico city,9537,19.4326296,-99.1331785,Leaflet,http://cannabismuseum.com/omeka/api/geolocations/651,5
652,mexico city,2864,19.4326296,-99.1331785,Leaflet,http://cannabismuseum.com/omeka/api/geolocations/652,5
653,mexico city,5384,19.4326296,-99.1331785,Leaflet,http://cannabismuseum.com/omeka/api/geolocations/653,5
655,mexico city,3355,19.4326296,-99.1331785,Leaflet,http://cannabismuseum.com/omeka/api/geolocations/655,5
656,san diego,9901,32.7174209,-117.1627714,Leaflet,http://cannabismuseum.com/omeka/api/geolocations/656,5
657,mexico city,3858,19.4326296,-99.1331785,Leaflet,http://cannabismuseum.com/omeka/api/geolocations/657,5
658,mexico,6216,19.4326296,-99.1331785,Leaflet,http://cannabismuseum.com/omeka/api/geolocations/658,5
659,Huautla de Jiménez,8156,18.148157,-96.80072065551528,Leaflet,http://cannabismuseum.com/omeka/api/geolocations/659,5
660,mexico,2511,19.4326296,-99.1331785,Leaflet,http://cannabismuseum.com/omeka/api/geolocations/660,5
661,Huautla de Jiménez,8155,18.148157,-96.80072065551528,Leaflet,http://cannabismuseum.com/omeka/api/geolocations/661,5
662,Huautla de Jiménez,5649,18.148157,-96.80072065551528,Leaflet,http://cannabismuseum.com/omeka/api/geolocations/662,5
663,"Oaxaca, Mexico",5645,17,-96.5,Leaflet,http://cannabismuseum.com/omeka/api/geolocations/663,5
664,Huautla de Jiménez,7831,18.148157,-96.80072065551528,Leaflet,http://cannabismuseum.com/omeka/api/geolocations/664,5
665,Huautla de Jiménez,5580,18.148157,-96.80072065551528,Leaflet,http://cannabismuseum.com/omeka/api/geolocations/665,5
666,tayrona national park,10265,4.62426235,-74.17978943780886,Leaflet,http://cannabismuseum.com/omeka/api/geolocations/666,5
667,syria,3620,34.6401861,39.0494106,Leaflet,http://cannabismuseum.com/omeka/api/geolocations/667,5
669,hong kong,10119,22.2793278,114.1628131,Leaflet,http://cannabismuseum.com/omeka/api/geolocations/669,5
670,hawaii,9469,21.2160437,-157.975203,Leaflet,http://cannabismuseum.com/omeka/api/geolocations/670,5
671,hawaii,7196,21.2160437,-157.975203,Leaflet,http://cannabismuseum.com/omeka/api/geolocations/671,5
672,hawaii,7135,21.2160437,-157.975203,Leaflet,http://cannabismuseum.com/omeka/api/geolocations/672,5
673,hawaii,7130,21.2160437,-157.975203,Leaflet,http://cannabismuseum.com/omeka/api/geolocations/673,5
674,maui,4244,20.802956799999997,-156.31068331602177,Leaflet,http://cannabismuseum.com/omeka/api/geolocations/674,5
675,hawaii,6837,21.2160437,-157.975203,Leaflet,http://cannabismuseum.com/omeka/api/geolocations/675,5
676,Ruapuke Island,6946,-46.76739255,168.51525425698355,Leaflet,http://cannabismuseum.com/omeka/api/geolocations/676,5
677,"perth, ontario",4749,44.8992423,-76.2487294,Leaflet,http://cannabismuseum.com/omeka/api/geolocations/677,5
678,"Adelaide, australia",951,-34.9281805,138.5999312,Leaflet,http://cannabismuseum.com/omeka/api/geolocations/678,5
679,brisbane,2635,-27.4689682,153.0234991,Leaflet,http://cannabismuseum.com/omeka/api/geolocations/679,5
680,sydney,1676,-33.8548157,151.2164539,Leaflet,http://cannabismuseum.com/omeka/api/geolocations/680,5
681,sydney,1936,-33.8548157,151.2164539,Leaflet,http://cannabismuseum.com/omeka/api/geolocations/681,5
682,"Bali, Indonesia",7681,-8.3304977,115.0906401,Leaflet,http://cannabismuseum.com/omeka/api/geolocations/682,4
683,Vanuatu,1528,-16.5255069,168.1069154,Leaflet,http://cannabismuseum.com/omeka/api/geolocations/683,5
684,sepik,7517,-4.2850368,142.2297245,Leaflet,http://cannabismuseum.com/omeka/api/geolocations/684,5
685,papua new guinea,5969,-5.6816069,144.2489081,Leaflet,http://cannabismuseum.com/omeka/api/geolocations/685,5
686,laos,6212,20.0171109,103.378253,Leaflet,http://cannabismuseum.com/omeka/api/geolocations/686,5
687,bangkok,5838,13.7544238,100.4930399,Leaflet,http://cannabismuseum.com/omeka/api/geolocations/687,5
688,bangkok,2168,13.7544238,100.4930399,Leaflet,http://cannabismuseum.com/omeka/api/geolocations/688,5
689,New York City ,1818,40.7127281,-74.0060152,Leaflet,http://cannabismuseum.com/omeka/api/geolocations/689,5
690,New York City ,5804,40.7127281,-74.0060152,Leaflet,http://cannabismuseum.com/omeka/api/geolocations/690,5
691,burma,6951,17.1750495,95.9999652,Leaflet,http://cannabismuseum.com/omeka/api/geolocations/691,5
692,Hỏa Lò Prison,1641,21.02537835,105.8465528445675,Leaflet,http://cannabismuseum.com/omeka/api/geolocations/692,5
693,An Phú District,1631,10.835033150000001,105.10362474984248,Leaflet,http://cannabismuseum.com/omeka/api/geolocations/693,5
694,saigon,1735,10.7758439,106.7017555,Leaflet,http://cannabismuseum.com/omeka/api/geolocations/694,5
695,Pleiku,1531,13.9601163,108.01570181278873,Leaflet,http://cannabismuseum.com/omeka/api/geolocations/695,5
696,saigon,1698,10.7758439,106.7017555,Leaflet,http://cannabismuseum.com/omeka/api/geolocations/696,5
697,vietnam,2956,13.2904027,108.4265113,Leaflet,http://cannabismuseum.com/omeka/api/geolocations/697,5
698,vietnam,6334,13.2904027,108.4265113,Leaflet,http://cannabismuseum.com/omeka/api/geolocations/698,5
699,vietnam,1256,13.2904027,108.4265113,Leaflet,http://cannabismuseum.com/omeka/api/geolocations/699,5
700,hanoi,1716,21.0294498,105.8544441,Leaflet,http://cannabismuseum.com/omeka/api/geolocations/700,5
701,saigon,1212,10.7758439,106.7017555,Leaflet,http://cannabismuseum.com/omeka/api/geolocations/701,5
702,Haiphong,1725,20.858864,106.6749591,Leaflet,http://cannabismuseum.com/omeka/api/geolocations/702,5
703,bhutan,5613,27.549511,90.5119273,Leaflet,http://cannabismuseum.com/omeka/api/geolocations/703,5
704,kathmandu,8172,27.708317,85.3205817,Leaflet,http://cannabismuseum.com/omeka/api/geolocations/704,5
705,kathmandu,6693,27.708317,85.3205817,Leaflet,http://cannabismuseum.com/omeka/api/geolocations/705,5
706,kathmandu,5610,27.708317,85.3205817,Leaflet,http://cannabismuseum.com/omeka/api/geolocations/706,5
707,kathmandu,9803,27.708317,85.3205817,Leaflet,http://cannabismuseum.com/omeka/api/geolocations/707,5
708,kathmandu,6188,27.708317,85.3205817,Leaflet,http://cannabismuseum.com/omeka/api/geolocations/708,5
709,kathmandu,8151,27.708317,85.3205817,Leaflet,http://cannabismuseum.com/omeka/api/geolocations/709,5
710,jerusalem,5614,31.778345,35.2250786,Leaflet,http://cannabismuseum.com/omeka/api/geolocations/710,5
711,delhi,10132,28.6517178,77.2219388,Leaflet,http://cannabismuseum.com/omeka/api/geolocations/711,5
712,afghanistan,6454,33.7680065,66.2385139,Leaflet,http://cannabismuseum.com/omeka/api/geolocations/712,5
713,kabul,1460,34.5260109,69.1776838,Leaflet,http://cannabismuseum.com/omeka/api/geolocations/713,5
714,kabul,1922,34.5260109,69.1776838,Leaflet,http://cannabismuseum.com/omeka/api/geolocations/714,5
715,kandahar,7745,31.6205738,65.7157573,Leaflet,http://cannabismuseum.com/omeka/api/geolocations/715,5
716,"ghani, india",10098,26.5902984,70.7408347,Leaflet,http://cannabismuseum.com/omeka/api/geolocations/716,5
717,"ghani, india",1293,26.5902984,70.7408347,Leaflet,http://cannabismuseum.com/omeka/api/geolocations/717,5
718,west bengal,9105,22.9964948,87.6855882,Leaflet,http://cannabismuseum.com/omeka/api/geolocations/718,5
719,india,8189,22.3511148,78.6677428,Leaflet,http://cannabismuseum.com/omeka/api/geolocations/719,5
720,new delhi,3012,28.6138954,77.2090057,Leaflet,http://cannabismuseum.com/omeka/api/geolocations/720,5
721,Jaipur,7567,26.916194,75.820349,Leaflet,http://cannabismuseum.com/omeka/api/geolocations/721,5
722,jaipur,5571,26.916194,75.820349,Leaflet,http://cannabismuseum.com/omeka/api/geolocations/722,5
723,"Gurdaspur, Punjab",5220,31.904229899999997,75.22738141098935,Leaflet,http://cannabismuseum.com/omeka/api/geolocations/723,5
724,"Gurdaspur, Punjab",5221,31.904229899999997,75.22738141098935,Leaflet,http://cannabismuseum.com/omeka/api/geolocations/724,5
725,india,8190,22.3511148,78.6677428,Leaflet,http://cannabismuseum.com/omeka/api/geolocations/725,4
726,jabalpur,6100,23.1608938,79.9497702,Leaflet,http://cannabismuseum.com/omeka/api/geolocations/726,5
727,Malay peninsula,7787,4,102,Leaflet,http://cannabismuseum.com/omeka/api/geolocations/727,5
728,Port Said ,5959,31.263235,32.305505,Leaflet,http://cannabismuseum.com/omeka/api/geolocations/728,5
729,egypt,3325,26.2540493,29.2675469,Leaflet,http://cannabismuseum.com/omeka/api/geolocations/729,5
730,egypt,2957,26.2540493,29.2675469,Leaflet,http://cannabismuseum.com/omeka/api/geolocations/730,5
731,egypt,3675,26.2540493,29.2675469,Leaflet,http://cannabismuseum.com/omeka/api/geolocations/731,5
732,Mekong,5750,20.0559977,101.9926849,Leaflet,http://cannabismuseum.com/omeka/api/geolocations/732,5
733,Mekong,1462,20.0559977,101.9926849,Leaflet,http://cannabismuseum.com/omeka/api/geolocations/733,5
734,egypt,5911,26.2540493,29.2675469,Leaflet,http://cannabismuseum.com/omeka/api/geolocations/734,5
735,beirut,6751,33.8959203,35.47843,Leaflet,http://cannabismuseum.com/omeka/api/geolocations/735,5
736,jalalabad,6606,34.430195,70.460128,Leaflet,http://cannabismuseum.com/omeka/api/geolocations/736,5
737,japan,9411,36.5748441,139.2394179,Leaflet,http://cannabismuseum.com/omeka/api/geolocations/737,5
738,kyoto,1711,35.021041,135.7556075,Leaflet,http://cannabismuseum.com/omeka/api/geolocations/738,5
739,Osaka,3566,34.6198813,135.490357,Leaflet,http://cannabismuseum.com/omeka/api/geolocations/739,5
740,shanghai,251,31.2252985,121.4890497,Leaflet,http://cannabismuseum.com/omeka/api/geolocations/740,5
741,shanghai,8065,31.2252985,121.4890497,Leaflet,http://cannabismuseum.com/omeka/api/geolocations/741,5
742,"taichung, taiwan",10190,24.163162,120.6478282,Leaflet,http://cannabismuseum.com/omeka/api/geolocations/742,5
743,china,8377,35.000074,104.999927,Leaflet,http://cannabismuseum.com/omeka/api/geolocations/743,5
744,china,9166,35.000074,104.999927,Leaflet,http://cannabismuseum.com/omeka/api/geolocations/744,5
745,hong kong,1940,22.2793278,114.1628131,Leaflet,http://cannabismuseum.com/omeka/api/geolocations/745,5
746,"canton, china",6164,23.1301964,113.2592945,Leaflet,http://cannabismuseum.com/omeka/api/geolocations/746,5
747,beijing,1319,39.906217,116.3912757,Leaflet,http://cannabismuseum.com/omeka/api/geolocations/747,5
748,Tibet,10104,29.8556443,90.8749807,Leaflet,http://cannabismuseum.com/omeka/api/geolocations/748,5
749,Anhui,1503,32,117,Leaflet,http://cannabismuseum.com/omeka/api/geolocations/749,5
750,"lanzhou, china",445,36.0606904,103.8305691,Leaflet,http://cannabismuseum.com/omeka/api/geolocations/750,5
751,"lanzhou, china",444,36.0606904,103.8305691,Leaflet,http://cannabismuseum.com/omeka/api/geolocations/751,5
752,china,3833,35.000074,104.999927,Leaflet,http://cannabismuseum.com/omeka/api/geolocations/752,3
753,china,8036,35.000074,104.999927,Leaflet,http://cannabismuseum.com/omeka/api/geolocations/753,5
754,"bali, india",6154,25.0976666,71.8744468,Leaflet,http://cannabismuseum.com/omeka/api/geolocations/754,5
755,"bali, india",6356,25.0976666,71.8744468,Leaflet,http://cannabismuseum.com/omeka/api/geolocations/755,5
756,gaza city,3302,31.4432234,34.360007,Leaflet,http://cannabismuseum.com/omeka/api/geolocations/756,5
757,gaza city,3270,31.4432234,34.360007,Leaflet,http://cannabismuseum.com/omeka/api/geolocations/757,5
758,"Kathmandu, Nepal",1366,27.708317,85.3205817,Leaflet,http://cannabismuseum.com/omeka/api/geolocations/758,5
759,"Kathmandu, Nepal",1561,27.708317,85.3205817,Leaflet,http://cannabismuseum.com/omeka/api/geolocations/759,5
760,King Khalid Military City,8342,27.9821175,45.5458314,Leaflet,http://cannabismuseum.com/omeka/api/geolocations/760,5
761,"La Trinidad, nicaragua",6683,12.9677562,-86.234622,Leaflet,http://cannabismuseum.com/omeka/api/geolocations/761,5
762,"Hillah, Iraq",1352,32.478642300000004,44.45123547750309,Leaflet,http://cannabismuseum.com/omeka/api/geolocations/762,5
763,petra,2513,30.3273975,35.4464006,Leaflet,http://cannabismuseum.com/omeka/api/geolocations/763,5
764,jerusalem,6243,31.778345,35.2250786,Leaflet,http://cannabismuseum.com/omeka/api/geolocations/764,5
765,amazon,7815,-4.479925,-63.5185396,Leaflet,http://cannabismuseum.com/omeka/api/geolocations/765,5
